,property_type,room_type,accommodates,bathrooms,bedrooms,beds,latitude,longitude,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_identity_verified,review_scores_rating,number_of_reviews,minimum_nights,maximum_nights,instant_bookable,cluster_id,is_luxury,is_bathroom_shared,amenity_count,description_sentiment,neighborhood_overview_sentiment,listing_views_ltm,conversion_rate_ltm,average_lead_time,average_booking_duration,is_training_sample,price
1297,rental_unit,Entire home/apt,2,1.0,1.0,,37.9773152,23.7300362,within an hour,1.0,1.0,0,1,,0,1,15,1,21,0,0,12,0.095,,74,0.0,,,0,115.0
1298,rental_unit,Entire home/apt,4,1.0,2.0,2.0,37.989850440402506,23.72517580810503,within an hour,1.0,1.0,0,1,4.8,5,2,365,1,11,0,0,30,0.19393939393939394,,89,0.056179775280898875,56.0,7.4,0,95.0
1299,rental_unit,Entire home/apt,4,1.0,1.0,1.0,37.96032156726281,23.744968214577572,within an hour,1.0,1.0,0,1,5.0,2,2,365,1,-1,0,0,15,0.011616161616161608,,70,0.02857142857142857,135.5,10.0,0,250.0
1300,condo,Entire home/apt,2,1.0,1.0,1.0,37.9746202,23.7343296,within an hour,1.0,1.0,,1,4.75,4,2,365,1,21,0,0,25,0.40030303030303027,0.1762962962962963,94,0.010638297872340425,19.0,2.0,1,130.0
1301,condo,Entire home/apt,3,1.0,1.0,1.0,37.9709978,23.7419329,within an hour,1.0,0.98,0,1,4.33,21,1,1125,1,3,0,0,14,0.23499999999999996,,105,0.17142857142857143,58.833333333333336,6.611111111111111,0,130.0
1302,rental_unit,Entire home/apt,4,1.0,1.0,0.0,37.96844,23.74366,within an hour,1.0,0.92,0,1,4.86,7,1,365,0,3,0,0,12,0.35833333333333334,,84,0.07142857142857142,66.33333333333333,4.833333333333333,1,235.0
1303,rental_unit,Entire home/apt,2,1.0,1.0,1.0,38.00381,23.7178,within an hour,1.0,1.0,0,1,4.93,15,2,365,1,-1,0,0,27,0.5244107744107744,,104,0.1346153846153846,103.71428571428571,8.857142857142858,0,65.0
1304,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.997833013733896,23.74025356552881,within an hour,1.0,0.99,,1,5.0,2,2,365,1,-1,0,0,57,0.2770408163265306,,79,0.012658227848101266,28.0,4.0,1,60.0
1305,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.980048,23.7300482,within an hour,1.0,0.91,,0,5.0,2,1,365,1,21,0,0,19,0.3648358585858586,,91,0.02197802197802198,59.0,5.0,0,110.0
1306,rental_unit,Entire home/apt,4,1.0,1.0,1.0,38.0177376,23.7306883,within an hour,0.98,0.98,0,1,4.5,6,1,365,1,-1,0,0,28,0.2760416666666667,,84,0.05952380952380952,64.2,7.2,1,155.0
1307,rental_unit,Entire home/apt,6,2.0,2.0,2.0,37.97037075560407,23.74220173805952,within an hour,1.0,1.0,1,1,,0,2,25,1,3,0,0,34,0.2061111111111111,,73,0.0,,,1,265.0
1308,condo,Entire home/apt,2,1.0,1.0,1.0,37.9779014,23.7253736,within an hour,1.0,0.97,1,1,5.0,5,1,365,1,21,0,0,18,0.4462962962962963,0.19072966507177033,94,0.05319148936170213,65.0,8.0,1,120.0
1309,rental_unit,Entire home/apt,5,1.5,3.0,4.0,37.96485217126608,23.72491553640507,within an hour,0.67,1.0,0,1,4.0,3,2,365,1,19,0,0,37,0.2333333333333333,,96,0.03125,128.66666666666666,7.0,1,220.0
1310,rental_unit,Entire home/apt,2,1.0,1.0,2.0,37.9662742,23.7514783,,,,0,1,,0,3,30,1,3,0,0,33,0.36237373737373735,,85,0.0,,,0,100.0
1311,rental_unit,Entire home/apt,4,1.0,3.0,0.0,37.98513,23.73053,within an hour,1.0,0.99,0,1,5.0,1,1,90,1,13,0,0,25,0.30833333333333335,0.23049999999999998,98,0.01020408163265306,64.0,11.0,1,255.0
1312,rental_unit,Entire home/apt,3,1.0,2.0,2.0,37.9748789,23.7175353,within an hour,1.0,0.99,0,1,5.0,2,1,1125,1,5,0,0,35,0.32142857142857145,,88,0.011363636363636364,38.0,8.0,1,105.0
1313,condo,Entire home/apt,3,1.0,1.0,2.0,37.95935542657104,23.737368397414684,within an hour,0.9,0.91,1,1,5.0,9,2,30,0,-1,0,0,53,0.441025641025641,,78,0.10256410256410256,99.625,7.0,1,120.0
1314,rental_unit,Entire home/apt,6,0.0,1.0,,37.977979081311496,23.72405650740353,within a few hours,0.8,0.0,0,1,,0,1,365,0,21,0,0,1,0.3952380952380953,,82,0.0,,,0,330.0
1315,rental_unit,Entire home/apt,3,1.5,1.0,1.0,37.97982,23.71476,within an hour,1.0,1.0,0,1,4.56,9,2,59,1,-1,0,0,46,0.525,,100,0.07,43.714285714285715,9.142857142857142,0,130.0
1316,rental_unit,Entire home/apt,4,1.0,2.0,2.0,37.9825835,23.717404,within an hour,1.0,1.0,1,1,4.83,6,2,365,1,18,0,0,43,0.2712962962962963,0.24752791068580543,105,0.02857142857142857,39.666666666666664,9.666666666666666,1,170.0
1317,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.99730621628844,23.73958117365622,within an hour,0.91,0.99,0,1,5.0,1,3,365,1,-1,0,0,5,0.36875,,82,0.012195121951219513,186.0,8.0,1,60.0
1318,rental_unit,Entire home/apt,2,1.0,1.0,1.0,38.00592,23.7415,within an hour,1.0,0.99,0,1,4.75,4,2,365,1,-1,0,0,19,-0.0004460186278368129,,87,0.022988505747126436,36.0,7.0,1,65.0
1319,rental_unit,Entire home/apt,6,1.0,2.0,3.0,37.9934325,23.7240184,within a few hours,1.0,,0,1,,0,2,28,0,-1,0,0,8,0.19999999999999998,,77,0.0,,,1,155.0
1320,rental_unit,Entire home/apt,4,1.0,1.0,3.0,37.98200082163526,23.71534426256262,within an hour,1.0,0.67,0,1,,0,2,1125,0,18,0,0,37,0.45,,91,0.0,,,1,185.0
1321,rental_unit,Entire home/apt,4,2.0,2.0,,37.97050213732941,23.745889711639403,within an hour,1.0,1.0,0,1,5.0,2,3,365,1,3,0,0,31,0.416958041958042,0.22078787878787878,93,0.021505376344086023,148.5,7.5,0,190.0
1322,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.98012639029161,23.744029673987075,,,0.0,0,1,,0,1,365,0,10,0,0,7,0.3,,68,0.0,,,1,85.0
1323,rental_unit,Entire home/apt,1,1.0,1.0,1.0,37.9871358,23.7276469,within an hour,1.0,0.99,1,1,,0,10,60,0,14,0,0,11,0.18,,91,0.0,,,1,25.0
1324,rental_unit,Entire home/apt,4,1.0,1.0,1.0,37.98522465124195,23.73936667354125,within an hour,1.0,0.94,1,1,4.33,3,1,365,1,8,0,0,8,0.43333333333333335,,89,0.02247191011235955,46.5,6.0,1,150.0
1325,rental_unit,Entire home/apt,6,1.5,2.0,3.0,37.97722,23.72131,within an hour,1.0,1.0,1,1,5.0,8,2,60,1,21,0,0,44,0.2352380952380952,0.2573051948051948,90,0.08888888888888889,108.375,5.875,1,170.0
1326,rental_unit,Entire home/apt,1,1.0,0.0,1.0,37.97888127471596,23.727654092300096,within an hour,1.0,0.99,1,1,,0,10,60,0,21,0,0,6,0.18452380952380953,,73,0.0,,,1,50.0
1327,condo,Entire home/apt,2,1.0,1.0,1.0,37.9650449,23.7231108,within an hour,1.0,1.0,0,1,,0,1,365,1,19,0,0,42,0.45803571428571427,,79,0.0,,,0,90.0
1328,rental_unit,Entire home/apt,4,2.0,1.0,0.0,37.9776017,23.7370518,,,,0,0,,0,1,365,1,-1,0,0,11,0.06000000000000001,,90,0.0,,,0,275.0
1329,rental_unit,Entire home/apt,3,1.0,1.0,2.0,37.96466,23.73428,within an hour,1.0,1.0,0,1,5.0,1,2,365,1,9,0,0,39,0.46562500000000007,0.2903935185185185,98,0.01020408163265306,258.0,6.0,0,160.0
1330,condo,Entire home/apt,5,2.0,2.0,3.0,37.9775369,23.7460271,within an hour,1.0,1.0,0,1,5.0,1,2,180,0,10,0,0,32,0.31875000000000003,,78,0.01282051282051282,95.0,13.0,0,435.0
1331,rental_unit,Entire home/apt,6,1.0,2.0,3.0,37.99032,23.73005,within an hour,1.0,0.99,0,1,4.8,5,1,365,1,14,0,0,28,0.33333333333333337,0.2535527690700105,75,0.06666666666666667,50.6,7.2,1,190.0
1332,rental_unit,Entire home/apt,4,1.0,1.0,3.0,37.95814,23.73447,within an hour,1.0,1.0,0,0,,0,1,365,1,-1,0,0,22,,,82,0.0,,,0,150.0
1333,rental_unit,Entire home/apt,4,1.0,2.0,2.0,37.9765167,23.7242799,within a day,0.83,0.8,0,0,,0,1,120,0,21,0,0,18,0.11984126984126985,,78,0.0,,,0,220.0
1334,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.95811,23.73603,within an hour,1.0,1.0,0,0,,0,1,365,1,-1,0,0,16,0.23333333333333336,,83,0.0,,,0,80.0
1335,condo,Entire home/apt,2,1.0,1.0,,37.9630717,23.7199851,within an hour,1.0,0.59,0,1,,0,1,60,0,19,0,0,25,-0.26,,92,0.0,,,1,100.0
1336,rental_unit,Entire home/apt,4,1.0,1.0,2.0,37.9824861,23.7287938,within an hour,1.0,1.0,1,1,5.0,1,1,365,1,-1,0,0,32,0.26287878787878793,0.3625,87,0.011494252873563218,23.0,4.0,1,215.0
1337,rental_unit,Entire home/apt,4,2.0,2.0,2.0,37.96703,23.72686,within an hour,1.0,0.97,1,1,,0,1,365,0,19,0,0,6,0.45968013468013463,,77,0.0,,,1,165.0
1338,rental_unit,Entire home/apt,3,1.0,1.0,2.0,38.00087,23.74006,within an hour,1.0,1.0,1,1,5.0,2,1,365,0,-1,0,0,38,0.3828914141414141,,94,0.02127659574468085,168.5,5.0,1,90.0
1339,rental_unit,Entire home/apt,4,1.0,1.0,1.0,37.99362,23.72552,within an hour,1.0,0.95,0,1,,0,1,365,0,-1,0,0,4,0.5,,84,0.0,,,1,105.0
1340,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.98017290000001,23.7300766,within an hour,1.0,1.0,0,1,,0,1,365,1,21,0,0,6,0.4107142857142857,,94,0.0,,,1,100.0
1341,other,Private room,2,4.0,2.0,1.0,37.9846903,23.727573,a few days or more,0.0,,0,1,,0,1,30,0,-1,0,0,23,0.0,,86,0.0,,,1,105.0
1342,rental_unit,Entire home/apt,4,1.0,1.0,2.0,37.97437,23.71694,within an hour,1.0,0.97,1,1,,0,2,28,1,5,0,0,35,0.28055555555555556,,77,0.0,,,1,135.0
1343,rental_unit,Entire home/apt,3,1.0,1.0,1.0,37.9660726,23.7267551,within an hour,1.0,1.0,0,1,5.0,6,4,1125,1,19,0,0,8,0.47754820936639125,,86,0.05813953488372093,63.6,7.6,0,135.0
1344,rental_unit,Entire home/apt,2,1.0,1.0,2.0,37.9990771,23.7309498,within an hour,1.0,1.0,0,1,,0,2,10,1,-1,0,0,19,0.05,,94,0.0,,,1,55.0
1345,rental_unit,Entire home/apt,4,1.0,1.0,2.0,37.97547,23.74366,within an hour,1.0,1.0,0,0,5.0,1,1,365,1,-1,0,0,40,0.4962962962962963,,78,0.01282051282051282,49.0,10.0,0,345.0
1346,rental_unit,Entire home/apt,5,1.0,2.0,4.0,38.0024781,23.7266529,within an hour,0.91,0.97,0,1,5.0,11,1,365,0,6,0,0,23,0.2285714285714286,,90,0.1111111111111111,46.1,7.4,1,120.0
1347,rental_unit,Entire home/apt,4,2.5,2.0,3.0,37.96779113946101,23.753386946724344,within an hour,1.0,1.0,1,1,,0,1,365,1,3,0,0,58,0.35719696969696973,0.2943903318903319,98,0.0,,,1,195.0
1348,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.957199,23.7358964,,,,0,1,,0,5,30,0,-1,0,0,10,0.3,,77,0.0,,,1,80.0
1349,rental_unit,Entire home/apt,2,1.0,0.0,1.0,37.9648368,23.7416452,within an hour,1.0,0.99,,1,5.0,2,2,365,1,3,0,0,37,0.475,,82,0.024390243902439025,97.5,7.5,1,130.0
1350,home,Entire home/apt,6,2.0,3.0,6.0,37.97614589903017,23.72640102047583,within a day,0.5,,0,1,,0,3,365,0,21,0,0,14,0.2759259259259259,,79,0.0,,,1,320.0
1351,rental_unit,Entire home/apt,4,1.0,1.0,3.0,37.98457,23.76377,within an hour,1.0,1.0,1,1,5.0,1,2,60,0,0,0,0,30,0.21944444444444447,,93,0.010752688172043012,217.0,1.0,1,165.0
1352,condo,Entire home/apt,3,1.0,1.0,2.0,37.9858101788624,23.73078402472984,within an hour,1.0,1.0,0,1,5.0,2,1,6,0,13,0,0,32,0.06666666666666667,,86,0.023255813953488372,20.0,5.0,1,190.0
1353,rental_unit,Entire home/apt,3,1.0,1.0,1.0,37.97578597515405,23.730009348314407,within an hour,1.0,1.0,1,1,,0,2,25,1,21,0,0,29,0.4115384615384616,,75,0.0,,,1,170.0
1354,rental_unit,Entire home/apt,16,1.5,5.0,12.0,37.9804816,23.7120722,within an hour,1.0,0.99,0,1,,0,1,365,1,-1,0,0,29,0.25833333333333336,,89,0.0,,,1,805.0
1355,rental_unit,Entire home/apt,8,1.5,3.0,4.0,37.9577488,23.7268908,within an hour,0.99,1.0,0,1,5.0,3,2,365,1,15,0,0,23,0.383461235733963,,84,0.03571428571428571,87.33333333333333,9.333333333333334,1,285.0
1356,rental_unit,Entire home/apt,4,1.0,1.0,2.0,37.979914499848974,23.739477251509022,within an hour,1.0,1.0,0,1,4.0,6,1,365,1,12,0,0,26,0.4712962962962963,,83,0.07228915662650602,83.5,8.166666666666666,1,280.0
1357,rental_unit,Entire home/apt,3,1.0,1.0,2.0,37.9838544,23.732817,within an hour,1.0,1.0,1,1,5.0,7,2,365,1,12,0,0,45,0.00033333333333335213,,86,0.08139534883720931,66.42857142857143,4.714285714285714,1,190.0
1358,rental_unit,Entire home/apt,4,1.0,1.0,1.0,37.98296,23.7148,within an hour,1.0,1.0,0,1,5.0,4,1,1125,1,18,0,0,41,0.4576923076923078,0.121875,89,0.0449438202247191,113.75,5.25,0,190.0
1359,condo,Entire home/apt,3,1.0,1.0,1.0,37.98638,23.74724,within an hour,1.0,0.9,1,1,,0,2,60,1,-1,0,0,47,0.20015331890331892,,65,0.0,,,1,140.0
1360,home,Entire home/apt,4,1.0,1.0,3.0,37.95309983323602,23.72796380065516,within an hour,1.0,0.98,1,1,5.0,2,1,60,0,-1,0,0,16,-0.07500000000000001,,88,0.022727272727272728,114.5,11.5,1,175.0
1361,hotel,Private room,3,1.0,1.0,,37.97507454154388,23.73133984232787,within an hour,1.0,1.0,1,1,,0,1,365,1,21,0,0,27,0.5,,81,0.0,,,1,175.0
1362,rental_unit,Private room,2,1.5,1.0,2.0,37.96917,23.7443693,within an hour,1.0,1.0,0,1,,0,1,365,1,3,0,1,47,0.19583333333333336,,78,0.0,,,1,90.0
1363,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.9922561,23.7545427,within an hour,0.99,0.97,0,1,5.0,2,1,60,1,-1,0,0,8,0.35,,81,0.024691358024691357,111.0,8.5,0,80.0
1364,rental_unit,Entire home/apt,3,1.0,1.0,1.0,37.9857676,23.7356109,within an hour,0.9,0.98,0,1,,0,3,60,0,-1,0,0,8,0.45,,80,0.0,,,1,110.0
1365,rental_unit,Entire home/apt,3,1.0,1.0,,38.01237948606055,23.7295226386291,within an hour,1.0,0.99,0,1,,0,1,365,1,2,0,0,30,0.4,,77,0.0,,,1,110.0
1366,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.9521711,23.7220746,within an hour,1.0,1.0,0,1,4.33,3,2,365,1,-1,0,0,40,0.14583333333333334,,88,0.03409090909090909,122.66666666666667,3.6666666666666665,0,85.0
1367,condo,Entire home/apt,4,1.0,1.0,2.0,37.98531,23.7309,within an hour,1.0,1.0,1,1,,0,1,30,1,13,0,0,32,0.45999999999999996,0.37395833333333334,72,0.0,,,1,250.0
1368,rental_unit,Entire home/apt,4,1.0,1.0,2.0,37.97636,23.75273,,,,0,1,,0,1,365,1,1,0,0,6,0.75,,75,0.0,,,1,195.0
1369,rental_unit,Entire home/apt,4,1.0,2.0,2.0,37.989955243850666,23.72315588465576,within a day,1.0,,0,1,,0,2,14,0,11,0,0,43,0.3030555555555556,,67,0.0,,,0,110.0
1370,rental_unit,Entire home/apt,3,1.0,1.0,1.0,37.98829070007461,23.76030154413325,within an hour,1.0,1.0,0,1,5.0,1,1,365,1,0,0,0,28,0.4677083333333333,,81,0.012345679012345678,117.0,1.0,1,105.0
1371,rental_unit,Entire home/apt,4,1.0,1.0,2.0,37.98737,23.73399,within an hour,1.0,0.88,0,1,,0,1,365,0,7,0,0,22,0.3952380952380953,,81,0.0,,,1,140.0
1372,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.97297,23.74279,within an hour,1.0,0.88,0,1,5.0,1,1,365,0,3,0,0,24,0.45,,90,0.011111111111111112,68.0,8.0,1,90.0
1373,home,Private room,2,1.0,1.0,1.0,37.97398,23.73159,within an hour,1.0,1.0,1,1,,0,1,365,0,21,0,0,4,0.4875,,87,0.0,,,1,120.0
1374,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.9630717,23.7199851,within an hour,1.0,0.59,0,1,,0,2,60,1,19,0,0,31,-0.26,,85,0.0,,,1,100.0
1375,home,Entire home/apt,4,1.0,1.0,2.0,37.98316,23.74223,within an hour,1.0,1.0,1,1,,0,2,365,1,-1,0,0,43,0.4425,0.3212121212121212,88,0.0,,,1,170.0
1376,rental_unit,Entire home/apt,4,1.0,2.0,2.0,37.9793564,23.7105512,within an hour,1.0,1.0,0,1,,0,2,25,1,-1,0,0,33,0.0875,,84,0.0,,,1,210.0
1377,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.98254,23.72075,within an hour,1.0,0.99,0,1,5.0,3,1,1125,1,20,0,0,33,0.3601190476190476,,82,0.036585365853658534,130.33333333333334,7.333333333333333,1,50.0
1378,hotel,Private room,2,1.0,1.0,1.0,37.9857072,23.7323038,within an hour,1.0,1.0,1,1,,0,1,365,1,13,0,0,21,0.47413419913419913,,79,0.0,,,1,135.0
1379,hotel,Private room,3,1.0,1.0,1.0,37.9762589,23.7325586,within an hour,1.0,1.0,0,1,,0,1,365,1,21,0,0,41,0.4395833333333333,,77,0.0,,,1,180.0
1380,hotel,Private room,3,1.0,1.0,1.0,37.9762589,23.7325586,within an hour,1.0,1.0,0,1,,0,1,365,1,21,0,0,42,0.4395833333333333,,99,0.0,,,1,180.0
1381,rental_unit,Entire home/apt,2,1.0,1.0,2.0,37.9627576,23.7221034,within an hour,1.0,1.0,1,1,,0,1,365,1,19,0,0,28,0.17175324675324674,,98,0.0,,,1,95.0
1382,rental_unit,Entire home/apt,4,1.0,1.0,3.0,38.00262,23.74085,within an hour,1.0,1.0,0,1,5.0,2,1,365,1,-1,0,0,26,0.3061224489795919,,77,0.025974025974025976,43.0,7.0,1,105.0
1383,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.9768859,23.7287256,within an hour,0.83,0.8,0,1,5.0,3,1,365,1,21,0,0,17,0.47030303030303033,,86,0.03488372093023256,77.66666666666667,9.666666666666666,0,125.0
1384,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.9747919,23.7137733,within an hour,1.0,1.0,1,1,,0,2,59,1,5,0,0,40,0.4777777777777778,,66,0.0,,,1,75.0
1385,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.99628179896316,23.72683612544568,within an hour,0.87,0.8,0,1,5.0,1,1,365,0,16,0,0,34,0.4879629629629629,,78,0.01282051282051282,6.0,3.0,0,60.0
1386,rental_unit,Entire home/apt,4,1.0,1.0,2.0,37.9923234,23.7733424,within an hour,1.0,1.0,0,1,5.0,1,2,60,0,-1,0,0,47,0.35696969696969705,,73,0.0136986301369863,31.0,3.0,0,245.0
1387,condo,Entire home/apt,2,1.0,1.0,1.0,37.978771172027415,23.74182973193344,within an hour,1.0,0.93,0,0,5.0,2,1,365,1,12,0,0,4,0.12685185185185188,,93,0.021505376344086023,83.0,5.5,0,90.0
1388,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.97824,23.70945,within an hour,1.0,1.0,1,1,,0,1,365,1,-1,0,0,13,0.1884615384615385,,76,0.0,,,1,75.0
1389,rental_unit,Entire home/apt,5,1.0,2.0,2.0,37.9648652,23.7227456,within a few hours,0.92,0.98,0,1,,0,2,60,1,19,0,0,5,0.45,,79,0.0,,,1,230.0
1390,rental_unit,Entire home/apt,3,1.0,1.0,1.0,37.9778294,23.7298992,within an hour,1.0,1.0,0,1,,0,1,365,1,21,0,0,44,0.45,,88,0.0,,,1,165.0
1391,rental_unit,Entire home/apt,4,1.0,1.0,1.0,37.9848034,23.7371681,within an hour,1.0,1.0,0,1,5.0,1,1,365,1,12,0,0,26,0.4616666666666667,,86,0.011627906976744186,113.0,12.0,1,155.0
1392,rental_unit,Entire home/apt,4,1.0,1.0,1.0,37.9948166,23.7295064,within an hour,1.0,1.0,0,1,5.0,6,1,60,1,16,0,0,30,-0.06666666666666667,,88,0.06818181818181818,70.33333333333333,5.333333333333333,0,110.0
1393,condo,Entire home/apt,4,1.0,1.0,2.0,37.96168719425713,23.71965140104294,within an hour,1.0,0.99,1,1,5.0,6,2,50,1,19,0,0,50,0.4984848484848485,,89,0.06741573033707865,166.33333333333334,8.666666666666666,1,220.0
1394,rental_unit,Entire home/apt,4,1.0,2.0,1.0,37.98560976029316,23.73162439613781,within an hour,1.0,1.0,0,0,,0,2,45,1,13,0,0,32,0.0873015873015873,,92,0.0,,,0,250.0
1395,rental_unit,Entire home/apt,3,1.0,1.0,3.0,37.98595186526757,23.731094319087862,within an hour,1.0,1.0,0,1,5.0,1,1,365,1,13,0,0,29,0.3952380952380953,,83,0.012048192771084338,36.0,6.0,0,85.0
1396,rental_unit,Entire home/apt,6,1.0,2.0,3.0,37.9887185,23.7273237,within an hour,1.0,0.99,0,1,,0,1,1125,1,14,0,0,37,0.39309523809523805,,89,0.0,,,1,155.0
1397,rental_unit,Entire home/apt,6,2.0,3.0,3.0,37.9792272,23.7360191,within an hour,1.0,0.85,1,1,5.0,4,1,365,0,12,0,0,23,0.3333333333333333,,79,0.05063291139240506,42.75,9.0,1,405.0
1398,rental_unit,Entire home/apt,4,1.0,1.0,1.0,37.97441407712326,23.71423887513453,within an hour,1.0,0.93,,0,,0,2,30,1,5,0,0,5,0.45,,90,0.0,,,0,145.0
1399,rental_unit,Entire home/apt,6,3.0,3.0,3.0,37.97771650862611,23.73920757908057,within an hour,1.0,1.0,0,1,,0,1,365,1,-1,0,0,8,0.4416666666666667,,96,0.0,,,1,435.0
1400,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.97727508871223,23.731267765745567,within an hour,0.99,0.99,0,1,,0,1,365,1,21,0,0,8,0.37711038961038956,,87,0.0,,,1,115.0
1401,rental_unit,Entire home/apt,5,1.0,2.0,5.0,37.98926343424513,23.713700249791145,within an hour,1.0,1.0,0,1,5.0,4,1,1125,1,-1,0,0,47,0.4375,,93,0.043010752688172046,187.75,4.25,0,160.0
1402,rental_unit,Entire home/apt,6,1.0,2.0,2.0,37.97702,23.72523,,,,0,0,,0,1,365,1,21,0,0,5,0.37777777777777777,,87,0.0,,,0,340.0
1403,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.9805191,23.7101044,,,,0,0,,0,1,365,1,-1,0,0,5,0.37777777777777777,,84,0.0,,,0,105.0
1404,rental_unit,Entire home/apt,4,1.0,2.0,2.0,37.96781,23.727,,,,0,1,,0,3,50,0,19,0,0,14,0.16428571428571428,,96,0.0,,,0,155.0
1405,rental_unit,Entire home/apt,4,1.0,2.0,2.0,37.9657483,23.7353117,within an hour,1.0,1.0,0,1,,0,2,45,1,9,0,0,26,0.2833333333333333,0.2717878787878788,87,0.0,,,1,205.0
1406,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.9642698,23.7414565,within an hour,1.0,0.99,1,1,5.0,1,1,12,1,3,0,0,39,0.3952380952380953,,100,0.01,60.0,8.0,1,125.0
1407,rental_unit,Entire home/apt,3,1.0,1.0,1.0,38.02238476556232,23.732249066233635,within a day,1.0,1.0,0,1,,0,1,365,1,-1,0,0,6,0.4,,74,0.0,,,0,95.0
1408,rental_unit,Entire home/apt,5,1.0,2.0,2.0,37.9888221,23.7349989,within a few hours,1.0,1.0,1,1,,0,3,60,1,7,0,0,12,0.14242424242424245,,85,0.0,,,1,175.0
1409,rental_unit,Entire home/apt,4,1.0,1.0,1.0,38.00423268341204,23.74136622995138,within an hour,1.0,0.5,0,1,,0,2,365,0,-1,0,0,6,-0.23333333333333336,,83,0.0,,,0,125.0
1410,rental_unit,Entire home/apt,4,1.0,1.0,1.0,37.97617,23.71611,within an hour,1.0,0.99,0,1,,0,1,365,1,5,0,0,18,0.3041666666666666,,82,0.0,,,1,135.0
1411,rental_unit,Entire home/apt,3,1.0,1.0,1.0,38.002390122210414,23.728773380732747,within an hour,1.0,0.99,0,1,,0,2,365,1,6,0,0,8,0.325,,93,0.0,,,1,70.0
1412,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.98578,23.7271,within an hour,1.0,1.0,0,1,,0,1,365,1,14,0,0,7,0.9,,80,0.0,,,1,115.0
1413,rental_unit,Entire home/apt,4,1.0,1.0,1.0,37.9807216,23.7200988,a few days or more,0.0,0.0,0,1,,0,1,365,0,20,0,0,3,0.0,,80,0.0,,,0,90.0
1414,rental_unit,Entire home/apt,3,1.0,1.0,2.0,37.96442,23.72572,within an hour,1.0,0.0,0,1,,0,1,365,0,19,0,0,27,0.35083333333333333,,88,0.0,,,1,130.0
1415,rental_unit,Entire home/apt,4,1.0,2.0,2.0,37.9867255,23.7203135,within an hour,1.0,1.0,1,1,,0,4,89,0,11,0,0,35,0.45,,86,0.0,,,1,110.0
1416,rental_unit,Entire home/apt,4,1.0,1.0,3.0,37.98134972847205,23.72697850597409,within an hour,0.99,1.0,0,1,,0,1,365,1,21,0,0,34,0.29761904761904767,,86,0.0,,,1,205.0
1417,rental_unit,Entire home/apt,4,2.0,2.0,3.0,37.96382384402935,23.72851284781169,within an hour,1.0,1.0,0,1,,0,2,365,0,19,0,0,9,0.2726190476190476,,101,0.0,,,0,115.0
1418,rental_unit,Private room,2,1.0,1.0,1.0,38.0034,23.73453,within an hour,1.0,0.81,1,1,,0,4,365,0,6,0,0,14,0.22444444444444445,,85,0.0,,,1,55.0
1419,condo,Entire home/apt,4,1.0,2.0,4.0,37.9882326,23.746345,,,0.75,0,1,,0,3,1125,0,-1,0,0,30,0.0,,89,0.0,,,1,175.0
1420,condo,Entire home/apt,4,1.0,2.0,2.0,37.97541032732645,23.753103223278817,,,,0,1,,0,2,60,0,1,0,0,40,0.15918367346938775,,84,0.0,,,0,195.0
1421,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.9652008,23.7314243,within an hour,1.0,1.0,0,1,,0,1,365,1,19,0,0,30,0.41111111111111115,,64,0.0,,,0,60.0
1422,condo,Entire home/apt,6,1.5,2.0,3.0,37.9841148,23.7619285,,,,0,1,,0,2,59,1,0,0,0,48,0.3125,,103,0.0,,,1,235.0
1423,rental_unit,Entire home/apt,3,1.0,1.0,2.0,37.9753214,23.7163473,within an hour,1.0,1.0,0,1,,0,1,365,1,5,0,0,18,0.7833333333333333,0.0,76,0.0,,,1,100.0
1424,condo,Entire home/apt,4,1.0,1.0,2.0,37.976125564743626,23.727822080254555,within an hour,1.0,0.99,1,1,5.0,4,2,58,1,21,0,0,43,0.48571428571428577,,100,0.04,85.75,6.75,1,230.0
1425,rental_unit,Entire home/apt,3,1.0,1.0,1.0,37.97741741278009,23.752973953967285,within an hour,1.0,1.0,1,1,,0,2,90,1,1,0,0,45,0.24444444444444446,,82,0.0,,,1,150.0
